site_gaw_id year month day hour minute second year month day hour minute second value value_unc nvalue latitude longitude altitude elevation intake_height flask_no ORG_QCflag QCflag instrument measurement_method scale
MKN 2022 1 3 17 0 0 -999 -9 -9 -9 -9 -9 417.22 0.16 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 18 0 0 -999 -9 -9 -9 -9 -9 417.24 0.13 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 19 0 0 -999 -9 -9 -9 -9 -9 417.23 0.1 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 20 0 0 -999 -9 -9 -9 -9 -9 417.35 0.1 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 21 0 0 -999 -9 -9 -9 -9 -9 417.21 0.16 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 22 0 0 -999 -9 -9 -9 -9 -9 417.15 0.16 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 23 0 0 -999 -9 -9 -9 -9 -9 417.51 0.19 39 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 0 0 0 -999 -9 -9 -9 -9 -9 417.17 0.11 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 1 0 0 -999 -9 -9 -9 -9 -9 417.06 0.15 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 2 0 0 -999 -9 -9 -9 -9 -9 417.24 0.22 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 3 0 0 -999 -9 -9 -9 -9 -9 417.24 0.15 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 4 0 0 -999 -9 -9 -9 -9 -9 416.91 0.25 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 5 0 0 -999 -9 -9 -9 -9 -9 416.15 0.24 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 6 0 0 -999 -9 -9 -9 -9 -9 415.83 0.23 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 7 0 0 -999 -9 -9 -9 -9 -9 415.7 0.23 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 8 0 0 -999 -9 -9 -9 -9 -9 415.22 0.26 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 9 0 0 -999 -9 -9 -9 -9 -9 414.13 0.95 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 10 0 0 -999 -9 -9 -9 -9 -9 412.56 0.43 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 4 11 0 0 -999 -9 -9 -9 -9 -9 411.88 0.24 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
